Approved symbol	Alias symbol	Previous symbol
SNORA40	SNORA40A	
SNORA41	ACA41	
SNORA41	SNORA41A	
SNORA44	ACA44	
SNORA46	ACA46	
SNORA47	HBI-115	
SNORA48	ACA48	
SNORA48	SNORA48A	
SNORA49	ACA49	
SNORA51	ACA51	
SNORA52	ACA52	
SNORA53	ACA53	
SNORA54	ACA54	
SNORA55	ACA55	
SNORA56	ACA56	
SNORA57	U99	
SNORA58	ACA58	
SNORA58	SNORA58B	
SNORA59A	ACA59	
SNORA59B	ACA59	
SNORA60	ACA60	
SNORA61	ACA61	
SNORA62	E2	RNE2
SNORA62	E2	RNU108
SNORA62	E2-1	RNE2
SNORA62	E2-1	RNU108
SNORA63	E3	RNE3
SNORA63	E3	RNU107
SNORA63	E3-2	RNE3
SNORA63	E3-2	RNU107
SNORA63	SNORA63A	RNE3
SNORA63	SNORA63A	RNU107
SNORA64	U64	RNU64
SNORA65	U65	RNU65
SNORA66	U66	RNU66
SNORA67	U67	RNU67
SNORA68	U68	RNU68
SNORA68	SNORA68A	RNU68
SNORA69	U69	RNU69
SNORA70	U70	RNU70
SNORA70	DXS648E	RNU70
SNORA70B		
SNORA70C		
SNORA70D	U70D	
SNORA70E	U70E	
SNORA70F	U70F	
SNORA70G	U70G	
SNORA71A	U71a	RNU71A
SNORA71B	U71b	RNU71B
SNORA71C	U71c	
SNORA71D	U71d	
SNORA71E	ACA39	SNORA39
SNORA72	U72	RNU72
SNORA73A	U17A	RNE1
SNORA73A	U17A	RNU17A
SNORA73A	E1-7	RNE1
SNORA73A	E1-7	RNU17A
SNORA73A	E1b	RNE1
SNORA73A	E1b	RNU17A
SNORA73A	E1	RNE1
SNORA73A	E1	RNU17A
SNORA73B	U17B	RNU17B
SNORA73B	U17B	RNU105A
SNORA73B	E1c	RNU17B
SNORA73B	E1c	RNU105A
SNORA74A	U19	RNU19
SNORA74B	U19-2	
SNORA75	U23	
SNORA75	SNORA75A	
SNORA77	ACA63	
SNORA77	SNORA77A	
SNORA78	ACA64	
SNORA79	ACA65	
SNORA79	SNORA79A	
SNORA80A	ACA67	SNORA80
SNORA80B	ACA67B	
SNORA80E	ACA42	SNORA42
SNORA81	HBI-61	
SNORA84		
SNORA86		
SNORA87		
SNORA88		
SNORA89		
SNORA90		
SNORA91		
SNORA92		
SNORA93		
SNORA94		
SNORA95		
SNORA98		
SNORA99		
SNORA100		
SNORA101A		
SNORA101B	ZL4	
SNORA103		
SNORA104		
SNORA105A		
SNORA105B		
SNORA105C		
SNORA107		
SNORA108		
SNORA109		
SNORA110		
SNORA111		
SNORD1A	R38A	
SNORD1A	snR38A	
SNORD1B	R38B	
SNORD1B	snR38B	
SNORD1C	R38C	
SNORD1C	snR38C	
SNORD2	R39B	
SNORD2	snR39B	
SNORD3@	U3	
SNORD3@	U3A	
SNORD3@	U3B	
SNORD3A	U3	
SNORD3B-1	U3a	RNU3A1
SNORD3B-1	U3b1	RNU3A1
SNORD3B-1	U3b2	RNU3A1
SNORD3B-2	U3-2B	
SNORD3B-2	U3b2	
SNORD3C	U3-3	
SNORD3D	U3-4	
SNORD4A	Z17A	RNU101A
SNORD4A	mgh18S-121	RNU101A
SNORD4B	Z17B	RNU101B
SNORD5	mgh28S-2410	
SNORD6	mgh28S-2412	
SNORD7	Z30	
SNORD7	mgU6-47	
SNORD8	mgU6-53	RNU6C
SNORD9	mgU6-53B	
SNORD10	mgU6-77	
SNORD11	HBII-95	
SNORD11B		
SNORD12	HBII-99	MIR1259
SNORD12	HBII-99	MIRN1259
SNORD12	hsa-mir-1259	MIR1259
SNORD12	hsa-mir-1259	MIRN1259
SNORD12B		
SNORD12C	U106	RNU106
SNORD12C	U106	SNORD106
SNORD13	U13	
SNORD13	RNU13	
SNORD13	SNORD13A	
SNORD13P1	U13	RNU13P1
SNORD13P1	U13.32A	RNU13P1
SNORD13P2	U13	RNU13P2
SNORD13P2	U13.12A	RNU13P2
SNORD13P3	U13	RNU13P3
SNORD13P3	U13.4B	RNU13P3
SNORD14A	U14	RNU14
SNORD14A	RNU14A	RNU14
SNORD14B	U14B	RNU14B
SNORD14B	U14	RNU14B
SNORD14C		
SNORD14D		
SNORD14E		
SNORD15A	U15A	RNU15A
SNORD15B	U15B	RNU15B
SNORD16	U16	
SNORD17	HBI-43	
SNORD18A	U18A	
SNORD18B	U18B	
SNORD18C	U18C	
SNORD19	HBII-108	
SNORD19B		
SNORD20	U20	RNU20
SNORD21	U21	RNU21
SNORD22	U22	RNU22
SNORD23	HBII-115	
SNORD24	U24	RNU24
SNORD25	U25	RNU25
SNORD26	U26	RNU26
SNORD27	U27	RNU27
SNORD28	U28	RNU28
SNORD28	SNORD28A	RNU28
SNORD29	U29	RNU29
SNORD30	U30	RNU30
SNORD31	U31	RNU31
SNORD31	SNORD31A	RNU31
SNORD32A	U32	RNU32
SNORD32A	U32A	RNU32
SNORD32B	U32B	
SNORD33	U33	RNU33
SNORD34	U34	RNU34
SNORD35A	U35	RNU35
SNORD35A	RNU35A	RNU35
SNORD35B	U35B	RNU35B
SNORD36A	U36a	RNU36A
SNORD36B	U36b	RNU36B
SNORD36C	U36c	RNU36C
SNORD37	U37	RNU37
SNORD38A	U38A	RNU38A
SNORD38B	U38B	RNU38B
SNORD41	U41	RNU41
SNORD42A	U42	RNU42A
SNORD42B	U42B	RNU42B
SNORD43	U43	RNU43
SNORD44	U44	RNU44
SNORD45A	U45a	RNU45A
SNORD45B	U45b	RNU45B
SNORD45C	U45C	
SNORD46	U46	RNU46
SNORD46	U46	RNU40
SNORD46	U40	RNU46
SNORD46	U40	RNU40
SNORD47	U47	RNU47
SNORD48	U48	RNU48
SNORD49A	U49	RNU49
SNORD49A	U49A	RNU49
SNORD49B	U49B	
SNORD50A	U50	RNU50
SNORD50B	U50B	
SNORD51	U51	RNU51
SNORD52	U52	RNU52
SNORD53	U53	RNU53
SNORD53	SNORD53A	RNU53
SNORD54	U54	RNU54
SNORD55	U55	RNU55
SNORD55	U55	RNU39
SNORD55	U55	SNORD39
SNORD55	U39	RNU55
SNORD55	U39	RNU39
SNORD55	U39	SNORD39
SNORD56	U56	RNU56
SNORD56B		RNU56B
SNORD57	U57	RNU57
SNORD58A	U58a	RNU58A
SNORD58B	U58b	RNU58B
SNORD58C		
SNORD59A	U59	RNU59
SNORD59B	U59B	
SNORD60	U60	RNU60
SNORD61	U61	RNU61
SNORD61	HBII-342	RNU61
SNORD62A	U62	RNU62
SNORD62A	U62A	RNU62
SNORD62B	U62	
SNORD62B	U62B	
SNORD63	U63	RNU63
SNORD63	SNORD63A	RNU63
SNORD64	HBII-13	
SNORD65	HBII-135	
SNORD65	SNORD65A	
SNORD66	HBII-142	
SNORD67	HBII-166	
SNORD68	HBII-202	
SNORD69	HBII-210	
SNORD70	HBII-234	
SNORD70	SNORD70A	
SNORD71	HBII-239	MIRN768
SNORD71	hsa-mir-768	MIRN768
SNORD72	HBII-240	
SNORD73A	U73a	RNU73
SNORD73A	RNU73A	RNU73
SNORD73B	U73B	RNU73B
SNORD74	U74	
SNORD74	Z18	
SNORD74	SNORD74A	
SNORD75	U75	
SNORD76	U76	
SNORD77	U77	
SNORD77	SNORD77A	
SNORD78	U78	
SNORD79	Z22	RNU103
SNORD79	U79	RNU103
SNORD80	Z15	RNU100
SNORD80	U80	RNU100
SNORD81	Z23	RNU104
SNORD81	U81	RNU104
SNORD82	Z25	RNU82
SNORD82	U82	RNU82
SNORD83A	U83A	RNU83A
SNORD83B	U83B	RNU83B
SNORD84	U84	
SNORD86	U86	
SNORD87	HBII-276	
SNORD87	U87	
SNORD88A	HBII-180A	
SNORD88B	HBII-180B	
SNORD88C	HBII-180C	
SNORD89	HBII-289	
SNORD90	HBII-295	
SNORD91A	HBII-296a	
SNORD91B	HBII-296b	
SNORD92	HBII-316	
SNORD93	HBII-336	
SNORD94	U94	
SNORD95	U95	
SNORD96A	U96a	
SNORD96B	U96b	
SNORD97	U97	
SNORD98	HBII-419	
SNORD99	HBII-420	
SNORD100	HBII-429	
SNORD101	U101	
SNORD102	U102	RNU102
SNORD103A	U103	
SNORD103B	U103B	
SNORD104	U104	
SNORD105	U105	
SNORD105B		
SNORD107	HBII-436	
SNORD108	HBII-437	
SNORD109A	HBII-438a	
SNORD109B	HBII-438b	
SNORD110	HBII-55	
SNORD111	HBII-82	
SNORD111B	hsa-mir-3647	MIR3647
SNORD112	14q(0)	
SNORD113-1	14q(I-1)	
SNORD113-2	14q(I-2)	
SNORD113-3	14q(I-3)	
SNORD113-4	14q(I-4)	
SNORD113-5	14q(I-5)	
SNORD113-6	14q(I-6)	
SNORD113-7	14q(I-7)	
SNORD113-8	14q(I-8)	
SNORD113-9	14q(I-9)	
SNORD114-1	14q(II-1)	
SNORD114-2	14q(II-2)	
SNORD114-3	14q(II-3)	
SNORD114-4	14q(II-4)	
SNORD114-5	14q(II-5)	
SNORD114-6	14q(II-6)	
SNORD114-7	14q(II-7)	
SNORD114-8	14q(II-8)	
SNORD114-9	14q(II-9)	
SNORD114-10	14q(II-10)	
SNORD114-11	14q(II-11)	
SNORD114-12	14q(II-12)	
SNORD114-13	14q(II-13)	
SNORD114-14	14q(II-14)	
SNORD114-15	14q(II-15)	
SNORD114-16	14q(II-16)	
SNORD114-17	14q(II-17)	
SNORD114-18	14q(II-18)	
SNORD114-19	14q(II-19)	
SNORD114-20	14q(II-20)	
SNORD114-21	14q(II-21)	
SNORD114-22	14q(II-22)	
SNORD114-23	14q(II-23)	
SNORD114-24	14q(II-24)	
SNORD114-25	14q(II-25)	
SNORD114-26	14q(II-26)	
SNORD114-27	14q(II-27)	
SNORD114-28	14q(II-28)	
SNORD114-29	14q(II-29)	
SNORD114-30	14q(II-30)	
SNORD114-31	14q(II-31)	
SNORD114@	14q(II)	
SNORD115-1	HBII-52-1	
SNORD115-2	HBII-52-2	
SNORD115-3	HBII-52-3	
SNORD115-4	HBII-52-4	
SNORD115-5	HBII-52-5	
SNORD115-6	HBII-52-6	
SNORD115-7	HBII-52-7	
SNORD115-8	HBII-52-8	
SNORD115-9	HBII-52-9	
SNORD115-10	HBII-52-10	
SNORD115-11	HBII-52-11	
SNORD115-12	HBII-52-12	
SNORD115-13	HBII-52-13	
SNORD115-14	HBII-52-14	
SNORD115-15	HBII-52-15	
SNORD115-16	HBII-52-16	
SNORD115-17	HBII-52-17	
SNORD115-18	HBII-52-18	
SNORD115-19	HBII-52-19	
SNORD115-20	HBII-52-20	
SNORD115-21	HBII-52-21	
SNORD115-22	HBII-52-22	
SNORD115-23	HBII-52-23	
SNORD115-24	HBII-52-24	
SNORD115-25	HBII-52-25	
SNORD115-26	HBII-52-26	
SNORD115-27	HBII-52-27	
SNORD115-28	HBII-52-28	
SNORD115-29	HBII-52-29	
SNORD115-30	HBII-52-30	
SNORD115-31	HBII-52-31	
SNORD115-32	HBII-52-32	
SNORD115-33	HBII-52-33	
SNORD115-34	HBII-52-34	
SNORD115-35	HBII-52-35	
SNORD115-36	HBII-52-36	
SNORD115-37	HBII-52-37	
SNORD115-38	HBII-52-38	
SNORD115-39	HBII-52-39	
SNORD115-40	HBII-52-40	
SNORD115-41	HBII-52-41	
SNORD115-42	HBII-52-42	
SNORD115-43	HBII-52-43	
SNORD115-44	HBII-52-44	
SNORD115-45	HBII-52-45	
SNORD115-45	SNORD115-48	
SNORD115-46	HBII-52-46	
SNORD115-47	HBII-52-47	
SNORD115-48	HBII-52-48	
SNORD115@	HBII-52	
SNORD116-1	HBII-85-1	
SNORD116-2	HBII-85-2	
SNORD116-3	HBII-85-3	
SNORD116-4	HBII-85-4	
SNORD116-5	HBII-85-5	
SNORD116-6	HBII-85-6	
SNORD116-7	HBII-85-7	
SNORD116-8	HBII-85-8	
SNORD116-9	HBII-85-9	
SNORD116-10	HBII-85-10	
SNORD116-11	HBII-85-11	
SNORD116-12	HBII-85-12	
SNORD116-13	HBII-85-13	
SNORD116-14	HBII-85-14	
SNORD116-15	HBII-85-15	
SNORD116-16	HBII-85-16	
SNORD116-17	HBII-85-17	
SNORD116-18	HBII-85-18	
SNORD116-19	HBII-85-19	
SNORD116-20	HBII-85-20	
SNORD116-21	HBII-85-21	
SNORD116-22	HBII-85-22	
SNORD116-23	HBII-85-23	
SNORD116-24	HBII-85-24	
SNORD116-25	HBII-85-25	
SNORD116-26	HBII-85-26	
SNORD116-27	HBII-85-27	
SNORD116-28	HBII-85-28	
SNORD116-29	HBII-85-29	
SNORD116-30	HBII-85-30	
SNORD116@	HBII-85	PWCR1
SNORD116@	PET1	PWCR1
SNORD117	U83	
SNORD118	U8	
SNORD119		
SNORD121A		
SNORD121B		
SNORD123		
SNORD124		
SNORD125		
SNORD126	hsa-mir-1201	MIR1201
SNORD126	hsa-mir-1201	MIRN1201
SNORD127		
SNORD128	ZL43	
SNORD129		
SNORD130		
SNORD131		
SNORD132		
SNORD133	ZL42	
SNORD133	ggn68	
SNORD134	ZL12	
SNORD135	ZL2	
SNORD136	ZL26	
SNORD137		
SNORD138		
SNORD139		
SNORD140		
SNORD141A		
SNORD141B		
SNPH	bA314N13.5	
SNRK	FLJ20224	
SNRK	HSNFRK	
SNRK	KIAA0096	
SNRK-AS1		
SNRNP25	U11/U12-25K	C16orf33
SNRNP27	RY1	
SNRNP27	U4/U6.U5-27K	
SNRNP35	U1SNRNPBP	
SNRNP40	PRP8BP	WDR57
SNRNP40	SPF38	WDR57
SNRNP40	PRPF8BP	WDR57
SNRNP40	HPRP8BP	WDR57
SNRNP48	FLJ32234	C6orf151
SNRNP48	dJ512B11.2	C6orf151
SNRNP48	dJ336K20B.1	C6orf151
SNRNP70	U1-70K	RNPU1Z
SNRNP70	U1-70K	RPU1
SNRNP70	U1-70K	SNRP70
SNRNP70	Snp1	RNPU1Z
SNRNP70	Snp1	RPU1
SNRNP70	Snp1	SNRP70
SNRNP200	U5-200KD	ASCC3L1
SNRNP200	U5-200KD	RP33
SNRNP200	HELIC2	ASCC3L1
SNRNP200	HELIC2	RP33
SNRNP200	KIAA0788	ASCC3L1
SNRNP200	KIAA0788	RP33
SNRNP200	BRR2	ASCC3L1
SNRNP200	BRR2	RP33
SNRPA	U1A	
SNRPA	U1-A	
SNRPA	Mud1	
SNRPA1	Lea1	
SNRPB	COD	SNRPB1
SNRPB	SmB/SmB'	SNRPB1
SNRPB	Sm-B/B'	SNRPB1
SNRPB	snRNP-B	SNRPB1
SNRPB2	Msl1	
SNRPBP1		
SNRPC	U1-C	
SNRPC	Yhc1	
SNRPCP1		
SNRPCP2		
SNRPCP3		
SNRPCP4		
SNRPCP5		
SNRPCP6		
SNRPCP7		
SNRPCP8		
SNRPCP9		
SNRPCP10		
SNRPCP11		
SNRPCP12		
SNRPCP13		
SNRPCP14		
SNRPCP15		
SNRPCP16		
SNRPCP17		
SNRPCP18		
SNRPCP19		
SNRPCP20		
SNRPD1	HsT2456	SNRPD
SNRPD1	Sm-D1	SNRPD
SNRPD2	Sm-D2	SNRPD1
SNRPD2P1	bA478K7.1	SNRPD2P
SNRPD2P2		
SNRPD3	SMD3	
SNRPD3	Sm-D3	
SNRPE	Sm-E	
SNRPEP1		
SNRPEP2	bA390F4.4	SNRPEL1
SNRPEP3		
SNRPEP4		
SNRPEP5		
SNRPEP6		
SNRPEP7		
SNRPEP8		
SNRPEP9		
SNRPEP10		
SNRPF	Sm-F	
SNRPFP1	dJ1041C10.2	
SNRPFP2		
SNRPFP3		
SNRPFP4		
SNRPG	Sm-G	
SNRPGP1		SNRPGP
SNRPGP2	HsT2742	
SNRPGP3		
SNRPGP4		
SNRPGP5		
SNRPGP6		
SNRPGP7		
SNRPGP8		
SNRPGP9		
SNRPGP10		
SNRPGP11		
SNRPGP12		
SNRPGP13		
SNRPGP14		
SNRPGP15		
SNRPGP16		
SNRPGP17		
SNRPGP18		
SNRPGP19		
SNRPGP20		
SNRPN	SMN	PWCR
SNRPN	SM-D	PWCR
SNRPN	HCERN3	PWCR
SNRPN	SNRNP-N	PWCR
SNRPN	SNURF-SNRPN	PWCR
SNRPN	RT-LI	PWCR
SNTA1	TACIP1	SNT1
SNTA1	LQT12	SNT1
SNTB1	59-DAP	SNT2B1
SNTB1	A1B	SNT2B1
SNTB1	BSYN2	SNT2B1
SNTB1	TIP-43	SNT2B1
SNTB1	SNT2	SNT2B1
SNTB2	EST25263	SNT2B2
SNTB2	EST25263	SNTL
SNTB2	EST25263	D16S2531E
SNTB2	SNT3	SNT2B2
SNTB2	SNT3	SNTL
SNTB2	SNT3	D16S2531E
SNTG1	SYN4	
SNTG1	G1SYN	
SNTG2	SYN5	
SNTG2	G2SYN	
SNTN	FLJ44379	
SNTN	S100AL	
SNU13	FA-1	SSFA1
SNU13	FA-1	NHP2L1
SNU13	SPAG12	SSFA1
SNU13	SPAG12	NHP2L1
SNU13	SNRNP15-5	SSFA1
SNU13	SNRNP15-5	NHP2L1
SNU13	15.5K	SSFA1
SNU13	15.5K	NHP2L1
SNUPN	SNURPORTIN-1	RNUT1
SNUPN	Snurportin1	RNUT1
SNURF		
SNURFL		CXorf19
SNW1	NCoA-62	SKIIP
SNW1	SKIP	SKIIP
SNW1	Prp45	SKIIP
SNW1	PRPF45	SKIIP
SNW1	Bx42	SKIIP
SNX1	SNX1A	
SNX1	MGC8664	
SNX1	HsT17379	
SNX1	Vps5	
SNX2		
SNX2P1		
SNX2P2		
SNX3	Grd19	
SNX3P1X		
SNX3P1Y		
SNX4	ATG24B	
SNX5		
SNX5P1		
SNX5P2		
SNX6		
SNX6P1		
SNX7		
SNX8	Mvp1	
SNX9	SH3PX1	
SNX9	SDP1	
SNX9	SH3PXD3A	
SNX10		
SNX11		
SNX12		
SNX13	RGS-PX1	
SNX13	KIAA0713	
SNX14	RGS-PX2	
SNX15		
SNX16		
SNX17	KIAA0064	
SNX18	SH3PX2	SNAG1
SNX18	SH3PXD3B	SNAG1
SNX18P1Y		
SNX18P2		
SNX18P3		
SNX18P4		
SNX18P5		SNX18P6
SNX18P7		
SNX18P8		
SNX18P9		
SNX18P10		
SNX18P11		
SNX18P12		
SNX18P13		
SNX18P14		
SNX18P15		
SNX18P16		
SNX18P17		
SNX18P18		
SNX18P19		
SNX18P20		
SNX18P21		
SNX18P22		
SNX18P23		
SNX18P24		
SNX18P25		
SNX18P26		
SNX18P27		
SNX19	KIAA0254	
SNX19	CHET8	
SNX19P1		SNX19P
SNX19P2		
SNX19P3		
SNX19P4		
SNX20	SLIC-1	
SNX20	SLIC1	
SNX21	dJ337O18.4	C20orf161
SNX21	SNX-L	C20orf161
SNX22	FLJ13952	
SNX24	SBBI31	
SNX25	SBBI31	
SNX25P1		
SNX27	MY014	
SNX27	KIAA0488	
SNX27	MGC20471	
SNX29	FLJ12363	RUNDC2A
SNX29P1		RUNDC2B
SNX29P2		RUNDC2C
SNX30	ATG24A	
SNX31	MGC39715	
SNX32	FLJ30934	SNX6B
SNX33	MGC32065	SH3PX3
SNX33	SH3PXD3C	SH3PX3
SNX33	SNX30	SH3PX3
SNX33P1		
SOAT1	ACAT	SOAT
SOAT1	ACAT	STAT
SOAT2	ACAT2	
SOBP	FLJ10159	
SOCS1	SOCS-1	
SOCS1	SSI-1	
SOCS1	JAB	
SOCS1	TIP3	
SOCS1	Cish1	
SOCS2	STATI2	
SOCS2	SSI2	
SOCS2	SOCS-2	
SOCS2	SSI-2	
SOCS2	CIS2	
SOCS2	Cish2	
SOCS2-AS1		
SOCS2P1		
SOCS2P2		
SOCS3	SSI-3	
SOCS3	CIS3	
SOCS3	SOCS-3	
SOCS3	Cish3	
SOCS4		SOCS7
SOCS5	KIAA0671	
SOCS5	SOCS-5	
SOCS5	CIS6	
SOCS5	CISH6	
SOCS5	Cish5	
SOCS5P1		
SOCS5P2		
SOCS5P3		
SOCS5P4		
SOCS5P5		
SOCS6	CIS4	SOCS4
SOCS6	SSI4	SOCS4
SOCS6	HSPC060	SOCS4
SOCS6	STATI4	SOCS4
SOCS6	STAI4	SOCS4
SOCS6	Cish4	SOCS4
SOCS7	NAP4	
SOCS7	NCKAP4	
SOD1	IPOA	ALS
SOD1	IPOA	ALS1
SOD1P1		
SOD1P2		
SOD1P3		
SOD2		
SOD2P1		
SOD3	EC-SOD	
SOGA1	dJ132F21.1	C20orf117
SOGA1	dJ132F21.1	KIAA0889
SOGA1	FLJ44670	C20orf117
SOGA1	FLJ44670	KIAA0889
SOGA1	SOGA	C20orf117
SOGA1	SOGA	KIAA0889
SOGA3	dJ403A15.3	C6orf174
SOHLH1	NOHLH	C9orf157
SOHLH1	TEB2	C9orf157
SOHLH1	bA100C15.3	C9orf157
SOHLH1	bHLHe80	C9orf157
SOHLH1	SPATA27	C9orf157
SOHLH2	FLJ20449	
SOHLH2	TEB1	
SOHLH2	bHLHe81	
SOHLH2	SPATA28	
SON	DBP-5	C21orf50
SON	NREBP	C21orf50
SON	KIAA1019	C21orf50
SON	BASS1	C21orf50
SON	FLJ21099	C21orf50
SON	FLJ33914	C21orf50
SONP1		
SORBS1	FLJ12406	SH3D5
SORBS1	CAP	SH3D5
SORBS1	sh3p12	SH3D5
SORBS1	ponsin	SH3D5
SORBS1	KIAA1296	SH3D5
SORBS2	ARGBP2	
SORBS2	KIAA0777	
SORBS3	SCAM-1	
SORBS3	SH3D4	
SORBS3	vinexin	
SORCS1	sorCS1	
SORCS2	KIAA1329	
SORCS3	KIAA1059	
SORCS3	SORCS	
SORCS3-AS1		
SORD		
SORD2P		
SORL1	gp250	C11orf32
SORL1	LR11	C11orf32
SORL1	LRP9	C11orf32
SORL1	SorLA	C11orf32
SORL1	SorLA-1	C11orf32
SORT1	Gp95	
SORT1	NT3	
SOS1	HGF	GINGF
SOS1	GF1	GINGF
SOS1-IT1		
SOS2		
SOST	VBCH	
SOSTDC1	DKFZp564D206	
SOSTDC1	USAG1	
SOWAHA		ANKRD43
SOWAHB		ANKRD56
SOWAHC	FLJ21870	C2orf26
SOWAHC	FLJ21870	ANKRD57
SOWAHD		ANKRD58
SOX1		
SOX2		
SOX2-OT	DKFZp761J1324	SOX2OT
SOX2-OT	NCRNA00043	SOX2OT
SOX3		PHP
SOX4		
SOX5	L-SOX5	
SOX5	MGC35153	
SOX6		
SOX7		
SOX8		
SOX9	SRA1	CMD1
SOX9	SRA1	CMPD1
SOX9-AS1	FLJ37644	
SOX10	DOM	
SOX10	WS4	
SOX10	WS2E	
SOX11		
SOX12		SOX22
SOX13	Sox-13	
SOX13	ICA12	
SOX13	MGC117216	
SOX14	SOX28	
SOX15	SOX27	SOX20
SOX15	SOX26	SOX20
SOX17		
SOX18		
SOX21	SOX25	
SOX21-AS1		
SOX30		
SOX30P1		
SP1		
SP2	KIAA0048	
SP2-AS1		
SP3	SPR-2	
SP3P		
SP4	SPR-1	
SP4	HF1B	
SP4	MGC130008	
SP4	MGC130009	
SP5		
SP6	KLF14	
SP6	Epfn	
SP7	osterix	
SP7	OSX	
SP8		
SP9	ZNF990	
SP100		
SP110		IFI41
SP110		IFI75
SP140	LYSP100-B	
SP140	LYSP100-A	
SP140L		
SPA17	SP17	
SPA17	CT22	
SPA17P1	Sp17-2	
SPACA1	SAMP32	
SPACA3	ALLP17	
SPACA3	SLLP1	
SPACA3	LYC3	
SPACA3	LYZL3	
SPACA3	CT54	
SPACA4	SAMP14	
SPACA5	SLLP2	
SPACA5	LYZL5	
SPACA5	LYC5	
SPACA5	UNQ6288	
SPACA5	dJ54B20.3	
SPACA5	PNPK6288	
SPACA5B	LYZL5B	
SPACA6	LET7EH	NCRNA00085
SPACA6	LET7EH	LINC00085
SPACA6	LET7EH	SPACA6P
SPACA6P-AS		LINC01129
SPACA7		C13orf28
SPAG1	SP75	
SPAG1	FLJ32920	
SPAG1	HSD-3.8	
SPAG1	TPIS	
SPAG1	CT140	
SPAG1	CILD28	
SPAG4	SUN4	
SPAG4	CT127	
SPAG5	DEEPEST	
SPAG5	MAP126	
SPAG5	hMAP126	
SPAG5-AS1		
SPAG6	Repro-SA-1	
SPAG6	pf16	
SPAG6	CT141	
SPAG7	FSA-1	
SPAG7	ACRP	
SPAG7	MGC20134	
SPAG8	hSMP-1	
SPAG8	HSD-1	
SPAG8	BS-84	
SPAG8	SPAG3	
SPAG8	CT142	
SPAG9	HSS	
SPAG9	SYD1	
SPAG9	KIAA0516	
SPAG9	MGC14967	
SPAG9	MGC74461	
SPAG9	MGC117291	
SPAG9	JLP	
SPAG9	PHET	
SPAG9	HLC4	
SPAG9	PIG6	
SPAG9	FLJ13450	
SPAG9	FLJ14006	
SPAG9	FLJ26141	
SPAG9	FLJ34602	
SPAG9	CT89	
SPAG11A	HE2	
SPAG11A	EDDM2A	
SPAG11B	HE2	
SPAG11B	EP2	
SPAG11B	EP2C	
SPAG11B	EP2D	
SPAG11B	EDDM2B	
SPAG16	PF20	
SPAG16	FLJ22724	
SPAG16	DKFZp666P1710	
SPAG16	WDR29	
SPAG17	FLJ34497	
SPAG17	PF6	
SPAG17	RP4-776P7.2	
SPAG17	CT143	
SPAM1	HYAL5	
SPAM1	PH-20	
SPAM1	SPAG15	
SPANXA1	NAP-X	SPANX
SPANXA1	SPAN-Xa	SPANX
SPANXA1	SPAN-Xb	SPANX
SPANXA1	CT11.1	SPANX
SPANXA2		SPANX
SPANXA2-OT1	FLJ36186	CXorf18
SPANXB1	CT11.2	SPANXB2
SPANXB1	CT11.2	SPANXF1
SPANXB1	CT11.2	SPANXF2
SPANXC	CTp11	
SPANXC	CT11.3	
SPANXD	CT11.4	SPANXE
SPANXN1	SPANX-N1	
SPANXN1	CT11.6	
SPANXN2	SPANX-N2	
SPANXN2	CT11.7	
SPANXN3	SPANX-N3	
SPANXN3	CT11.8	
SPANXN4	SPANX-N4	
SPANXN4	CT11.9	
SPANXN5	SPANX-N5	
SPANXN5	CT11.10	
SPARC		ON
SPARCL1	MAST9	
SPAST	FSP2	SPG4
SPAST	ADPSP	SPG4
SPAST	KIAA1083	SPG4
SPATA1	SP-2	
SPATA2	KIAA0757	
SPATA2	PD1	
SPATA2	tamo	
SPATA2	PPP1R145	
SPATA2L	MGC26885	C16orf76
SPATA2L	tamo	C16orf76
SPATA2P1		
SPATA3	TSARG1	
SPATA3-AS1		
SPATA4	TSARG2	
SPATA4	SPEF1B	
SPATA5	SPAF	
SPATA5	AFG2	
SPATA5L1	MGC5347	
SPATA5L1	FLJ12286	
SPATA6	SRF1	
SPATA6	FLJ10007	
SPATA6	SRF-1	
SPATA6L	FLJ10058	C9orf68
SPATA7	HSD3	LCA3
SPATA8	MGC44294	
SPATA8-AS1		
SPATA9	NYD-SP16	
SPATA9	FLJ35906	
SPATA12		
SPATA13	FLJ31208	
SPATA13	ARHGEF29	
SPATA13-AS1		
SPATA16	NYD-SP12	
SPATA17	IQCH	
SPATA17-AS1		
SPATA18	FLJ32906	
SPATA19	FLJ25851	
SPATA19	spergen1	
SPATA19	SPAS1	
SPATA19	CT132	
SPATA20	FLJ21347	
SPATA20	SSP411	
SPATA20	Tisp78	
SPATA20P1		
SPATA21	spergen-2	
SPATA21	spergen2	
SPATA22	NYD-SP20	
SPATA24	T6441	
SPATA24	CCDC161	
SPATA25	dJ337O18.8	C20orf165
SPATA25	TSG23	C20orf165
SPATA31A1	DKFZP434B204	C9orf36
SPATA31A1	DKFZP434B204	FAM75A1
SPATA31A1	DKFZP434B204	SPATA31A2
SPATA31A1	DKFZP434B204	FAM75A2
SPATA31A1	C9orf36A	C9orf36
SPATA31A1	C9orf36A	FAM75A1
SPATA31A1	C9orf36A	SPATA31A2
SPATA31A1	C9orf36A	FAM75A2
SPATA31A3	OTTHUMG00000013164	FAM75A3
SPATA31A3	DKFZp434B204	FAM75A3
SPATA31A5	OTTHUMG00000013204	FAM75A5
