Approved symbol	Alias symbol	Previous symbol
CNOT7		CAF1
CNOT8	CAF1	POP2
CNOT8	hCAF1	POP2
CNOT8	CALIF	POP2
CNOT11	C40	C2orf29
CNPPD1	CGI-57	C2orf24
CNPY2	HP10390	TMEM4
CNPY2	ZSIG9	TMEM4
CNPY2	Cnpy2	TMEM4
CNPY3	CAG4A	TNRC5
CNR1	CB1K5	CNR
CNR1	CB-R	CNR
CNR1	CB1	CNR
CNR1	CANN6	CNR
CNR1	CB1A	CNR
CNRIP1	DKFZP566K1924	C2orf32
CNRIP1	CRIP1	C2orf32
CNRIP1	CRIP1a	C2orf32
CNRIP1	CRIP1b	C2orf32
CNST	FLJ32001	C1orf71
CNST	PPP1R64	C1orf71
CNTD1	FLJ40137	CNTD
CNTLN	FLJ20276	C9orf101
CNTLN	bA340N12.1	C9orf101
CNTLN	OTTHUMG00000019597	C9orf101
CNTLN	FLJ20276	C9orf39
CNTLN	bA340N12.1	C9orf39
CNTLN	OTTHUMG00000019597	C9orf39
CNTN2	TAG-1	TAX
CNTN2	TAX1	TAX
CNTN2	TAG-1	AXT
CNTN2	TAX1	AXT
CNTN3	BIG-1	PANG
CNTNAP1	p190	NRXN4
CNTNAP1	Caspr	NRXN4
CNTNAP1	CNTNAP	NRXN4
CNTRL		CEP1
CNTRL		CEP110
COA1	FLJ10803	C7orf44
COA1	MITRAC15	C7orf44
COA3	HSPC009	CCDC56
COA3	MITRAC12	CCDC56
COA4	E2IG2	CHCHD8
COA4	CMC3	CHCHD8
COA5	MGC52110	C2orf64
COA5	FLJ27524	C2orf64
COA5	Pet191	C2orf64
COA6		C1orf31
COA7	FLJ12439	C1orf163
COA7	RESA1	C1orf163
COA7	FLJ12439	SELRC1
COA7	RESA1	SELRC1
COCH	COCH-5B2	DFNA31
COCH	COCH-5B2	DFNA9
COG1	KIAA1381	LDLB
COG2		LDLC
COG5	GTC90	GOLTC1
COILP1		COILP
COL1A2		OI4
COL2A1	STL1	SEDC
COL2A1	STL1	AOM
COL3A1		EDS4A
COL4A5		ASLN
COL4A5		ATS
COL5A1-AS1	bA54A22.4	C9orf104
COL6A4P1	VWA6	DVWA
COL6A4P1	DIVA	DVWA
COL6A4P1	COL6A4	DVWA
COL6A4P1	COL6A4P	DVWA
COL6A5	FLJ35880	COL29A1
COL6A5	VWA4	COL29A1
COL7A1		EBDCT
COL7A1		EBD1
COL7A1		EBR1
COL8A1	MGC9568	C3orf7
COL8A2	PPCD	FECD
COL8A2	FECD1	FECD
COL8A2	PPCD2	FECD
COL9A2	MED	EDM2
COL11A1	STL2	COLL6
COL11A1	CO11A1	COLL6
COL11A2	HKE5	DFNA13
COL11A2	HKE5	DFNB53
COL11A2P1	cD0826Q1.1	COL11A2P
COL12A1		COL12A1L
COL14A1		UND
COL17A1	BP180	BPAG2
COL18A1	KS	KNO
COL18A1	KNO1	KNO
COL18A1-AS1	PRED80	C21orf123
COL18A1-AS1	PRED80	NCRNA00175
COL26A1	Emu2	EMID2
COL26A1	EMI6	EMID2
COLCA1	FLJ45803	C11orf92
COLCA1	CASC12	C11orf92
COLCA2	CASC13	C11orf93
COLGALT1	FLJ22329	GLT25D1
COLGALT2	KIAA0584	C1orf17
COLGALT2	KIAA0584	GLT25D2
COMMD1	MURR1	C2orf5
COMMD1	MGC27155	C2orf5
COMMD3	BUP	C10orf8
COMMD7	dJ1085F17.3	C20orf92
COMP	MED	PSACH
COMP	THBS5	PSACH
COMP	MED	EDM1
COMP	THBS5	EDM1
COMP	MED	EPD1
COMP	THBS5	EPD1
COPB1		COPB
COPG1		COPG
COPRS	TTP1	C17orf79
COPRS	HSA272196	C17orf79
COPRS	COPR5	C17orf79
COPS5P1		COPS5P
COPZ1	CGI-120	COPZ
COQ9	DKFZP434K046	C16orf49
COTL1P1		CLPSMCR
COTL1P2		CLPSMCR
COX4I1	COX4-1	COX4
COX4I1P1		COX4P1
COX4I1P1		COX4L1
COX4I2	COXIV-2	COX4L2
COX4I2	COX4B	COX4L2
COX4I2	dJ857M17.2	COX4L2
COX4I2	COX4-2	COX4L2
COX5BP1		COX5BL1
COX5BP2		COX5BL2
COX5BP3		COX5BL3
COX5BP4		COX5BL4
COX5BP5		COX5BL5
COX5BP6		COX5BL6
COX5BP7		COX5BL7
COX6A1		COX6A
COX6A1P1		COX6A1P
COX6B1	COXG	COX6B
COX6B1P1		COX6BP1
COX6B1P2		COX6BP2
COX6B1P3		COX6BP3
COX6B1P4		COX6BP4
COX7A1	COX7AH	COX7A
COX7A2P1		COX7A3P
COX7A2P1		COX7AP1
COX7A2P2	COX7AL2	COX7A3
COX7A2P2	COX7AL2	COX7AP2
COX8A	COX8-2	COX8
COX8A	COX8L	COX8
COX8A	VIII-L	COX8
COX8A	COX	COX8
COX8A	VIII	COX8
COX8BP	COX8-1	COX8B
COX8BP	COX8H	COX8B
COX10-AS1		COX10AS
COX10-AS1		COX10-AS
COX11P1		COX11P
COX14	MGC14288	C12orf62
COX16	HSPC203	C14orf112
COX17P1		COX17P
COX20	FLJ43269	FAM36A
COX20P1	bA119F7.2	FAM36B
CPA1		CPA
CPED1	FLJ21986	C7orf58
CPHL1P		CPHL1
CPN2		ACBP
CPOX	CPX	CPO
CPOX	HCP	CPO
CPS1-IT1	PRO0132	CPS1IT
CPS1-IT1	CPS1-IT	CPS1IT
CPT1A	CPT1-L	CPT1
CPT1A	L-CPT1	CPT1
CPT2	CPTASE	CPT1
CPTP	MGC10334	GLTPD1
CPXM1	CPX-1	CPXM
CPXM1	CPX1	CPXM
CRABP1	CRABP	RBP5
CRABP1	CRABP-I	RBP5
CRABP1	CRABPI	RBP5
CRACR2A	MGC4266	EFCAB4B
CRACR2B	MGC45840	EFCAB4A
CRAMP1	KIAA1426	CRAMP1L
CRB1	LCA8	RP12
CRBN	MRT2	MRT2A
CRCT1	NICE-1	C1orf42
CREBBP	RTS	RSTS
CREBBP	CBP	RSTS
CREBBP	KAT3A	RSTS
CREBRF	LRF	C5orf41
CREG1		CREG
CRELD1		AVSD2
CRHR1	CRF-R	CRHR
CRHR1	CRF1	CRHR
CRHR1-IT1	FLJ25168	C17orf69
CRIM1		S52
CRISP1	CRISP-1	AEGL1
CRISP1	ARP	AEGL1
CRISP1	HUMARP	AEGL1
CRISP1	HSCRISP1D	AEGL1
CRISP1	HSCRISP1G	AEGL1
CRISP2	CRISP-2	GAPDL5
CRISP2	CT36	GAPDL5
CRISP2	CRISP-2	TPX1
CRISP2	CT36	TPX1
CRISPLD1	Cocoacrisp	LCRISP1
CRISPLD1	DKFZp762F133	LCRISP1
CRISPLD2	DKFZP434B044	LCRISP2
CRLS1	dJ967N21.6	C20orf155
CRLS1	CLS1	C20orf155
CRLS1	GCD10	C20orf155
CRNN	SEP53	C1orf10
CROCCP1		CROCCP
CROCCP2	MGC12760	CROCCL1
CROCCP3	KIAA1922	CROCCL2
CRTC1	KIAA0616	MECT1
CRTC1	FLJ14027	MECT1
CRTC1	TORC1	MECT1
CRX	CRD	CORD2
CRX	LCA7	CORD2
CRX	OTX3	CORD2
CRY1		PHLL1
CRYAA	HSPB4	CRYA1
CRYAB	HSPB5	CRYA2
CRYBA1		CRYB1
CRYBB2		CCA2
CRYBB2		CRYB2A
CRYBB2		CRYB2
CRYBB2P1		CRYB2B
CRYBB3		CRYB3
CRYGA	CRYG5	CRYG1
CRYGA	CRY-g-A	CRYG1
CRYGB		CRYG2
CRYGC		CRYG3
CRYGD		CRYG4
CRYGEP	G2	CRYG5
CRYGEP	G2	CCL
CRYGEP	G2	CRYGEP1
CRYGFP	p1	CRYG6
CRYGFP	p1	CRYGFP1
CRYGGP		CRYGGP1
CRYGS		CRYG8
CRYM-AS1	FLJ41766	NCRNA00169
CSAG2	TRAG3	CSAG3B
CSAG2	CT24.2	CSAG3B
CSAG3		CSAG3A
CSF1R	C-FMS	FMS
CSF1R	CSFR	FMS
CSF1R	CD115	FMS
CSF2RA	CD116	CSF2R
CSF2RB	IL5RB	IL3RB
CSF2RB	CD131	IL3RB
CSF2RBP1		CSF2RB2
CSF3	MGC45931	GCSF
CSF3	MGC45931	G-CSF
CSF3	MGC45931	C17orf33
CSF3R	GCSFR	CD114
CSHL1	hCS-L	CSHP1
CSHL1	CSL	CSHP1
CSHL1	CS-5	CSHP1
CSHL1	MGC149868	CSHP1
CSN1S1		CASA
CSN1S1		CSN1
CSN1S2AP		CSN1S2A
CSN1S2BP		CSN1S2B
CSN2		CASB
CSN3		CSN10
CSNK1A1P1		CSNK1A1P
CSNK1G2-AS1	MGC39696	C19orf34
CSNK2A3		CSNK2A1P
CSPG4P1Y		CSPG4LYP1
CSPG4P1Y		CSPG4P1
CSPG4P2Y		CSPG4LYP2
CSPG4P2Y		CSPG4P2
CSPG4P3Y		CSPG4P3
CSPG4P3Y		CSPG4P6Y
CSPG4P4Y		CSPG4P4
CSPG4P4Y		CSPG4P7Y
CSRNP1	URAX1	AXUD1
CSRNP1	DKFZp566F164	AXUD1
CSRNP1	FAM130B	AXUD1
CSRNP1	TAIP-3	AXUD1
CSRNP2	C12ORF2	C12orf22
CSRNP2	TAIP-12	C12orf22
CSRNP2	PPP1R72	C12orf22
CSRNP2	C12ORF2	FAM130A1
CSRNP2	TAIP-12	FAM130A1
CSRNP2	PPP1R72	FAM130A1
CSRNP3	FLJ32093	FAM130A2
CSRNP3	TAIP-2	FAM130A2
CSRNP3	PPP1R73	FAM130A2
CSRP1	CSRP	CYRP
CSRP1	D1S181E	CYRP
CSRP2P1		CSRP2P
CST11	dJ322G13.6	CST8L
CST11	CTES2	CST8L
CSTA		STF1
CSTA		STFA
CSTB	CST6	EPM1
CSTB	PME	EPM1
CSTB	CST6	STFB
CSTB	PME	STFB
CT45A3	CT45-3	CT45A4
CT45A3	CT45.3	CT45A4
CT45A3	CT45-4	CT45A4
CT45A3	CT45.4	CT45A4
CT55	FLJ20527	CXorf48
CT83	KK-LC-1	CXorf61
CT83	FLJ20611	CXorf61
CT83	FLJ22913	CXorf61
CTAG1B	NY-ESO-1	CTAG
CTAG1B	LAGE2B	CTAG
CTAG1B	LAGE2A	CTAG
CTAG1B	ESO1	CTAG
CTAG1B	CT6.1	CTAG
CTAG1B	NY-ESO-1	CTAG1
CTAG1B	LAGE2B	CTAG1
CTAG1B	LAGE2A	CTAG1
CTAG1B	ESO1	CTAG1
CTAG1B	CT6.1	CTAG1
CTAGE3P	cTAGE-3	CTAGE3
CTAGE5	MEA6	MGEA
CTAGE5	cTAGE-5A	MGEA
CTAGE5	cTAGE-5B	MGEA
CTAGE5	cTAGE-5C	MGEA
CTAGE5	cTAGE-5D	MGEA
CTAGE5	MGEA11	MGEA
CTAGE5	MEA6	MGEA6
CTAGE5	cTAGE-5A	MGEA6
CTAGE5	cTAGE-5B	MGEA6
CTAGE5	cTAGE-5C	MGEA6
CTAGE5	cTAGE-5D	MGEA6
CTAGE5	MGEA11	MGEA6
CTAGE6	MGC41943	CTAGE6P
CTAGE7P	bA500G10.2	CTAGEP
CTAGE7P	MGC33437	CTAGEP
CTAGE7P	rcCTAGE5	CTAGEP
CTAGE7P	bA500G10.2	CTAGE7
CTAGE7P	MGC33437	CTAGE7
CTAGE7P	rcCTAGE5	CTAGE7
CTAGE15		CTAGE15P
CTBP1-AS2	MGC21675	C4orf42
CTBP1-AS2	MGC21675	CTBP1-AS1
CTBS		CTB
CTC1	FLJ22170	C17orf68
CTC1	AAF132	C17orf68
CTDNEP1	HSA011916	DULLARD
CTDNEP1	NET56	DULLARD
CTDSPL	HYA22	C3orf8
CTDSPL	SCP3	C3orf8
CTDSPL	PSR1	C3orf8
CTDSPL	RBSP3	C3orf8
CTIF		KIAA0427
CTLA4	CD152	CELIAC3
CTLA4	CD	CELIAC3
CTLA4	GSE	CELIAC3
CTLA4	CD28	CELIAC3
CTLA4	ICOS	CELIAC3
CTLA4	CD152	IDDM12
CTLA4	CD	IDDM12
CTLA4	GSE	IDDM12
CTLA4	CD28	IDDM12
CTLA4	ICOS	IDDM12
CTNNA1P1		CTNNAP1
CTNNB1	beta-catenin	CTNNB
CTNNB1	armadillo	CTNNB
CTNNBL1	FLJ21108	C20orf33
CTNNBL1	P14L	C20orf33
CTNNBL1	P14	C20orf33
CTNNBL1	NAP	C20orf33
CTNNBL1	NYD-SP19	C20orf33
CTNND1	KIAA0384	CTNND
CTNND1	p120	CTNND
CTNND1	p120cas	CTNND
CTNND1	p120ctn	CTNND
CTPS1		CTPS
CTR9	KIAA0155	SH2BP1
CTR9	TSBP	SH2BP1
CTR9	p150TSP	SH2BP1
CTRB1		CTRB
CTSA		GSL
CTSA		PPGB
CTSC	DPP1	PLS
CTSC	DPP1	PALS
CTSD	CLN10	CPSD
CTSH	ACC-4	CPSB
CTSH	ACC-5	CPSB
CTSH	ACC4	CPSB
CTSH	ACC5	CPSB
CTSK	PKND	CTSO2
CTSK	PKND	CTSO
CTSK	PKND	PYCD
CTSL	FLJ31037	CTSL1
CTSL3P	HCTSL-s	CTSL3
CTSLP1		CTSLL
CTSLP1		CTSLL1
CTSLP1		CTSL1P1
CTSLP2	bA342C24.4	CTSLL2
CTSLP2	bA144G6.6	CTSLL2
CTSLP2	bA342C24.4	CTSL1P2
CTSLP2	bA144G6.6	CTSL1P2
CTSLP2	bA342C24.4	CTSLP5
CTSLP2	bA144G6.6	CTSLP5
CTSLP2	bA342C24.4	CTSLL5
CTSLP2	bA144G6.6	CTSLL5
CTSLP2	bA342C24.4	CTSL1P5
CTSLP2	bA144G6.6	CTSL1P5
CTSLP2	bA342C24.4	CTSLP7
CTSLP2	bA144G6.6	CTSLP7
CTSLP2	bA342C24.4	CTSLL7
CTSLP2	bA144G6.6	CTSLL7
CTSLP2	bA342C24.4	CTSL1P7
CTSLP2	bA144G6.6	CTSL1P7
CTSLP3		CTSLL3
CTSLP3		CTSL1P3
CTSLP4	bA564C4.3	CTSLL4
CTSLP4	OTTHUMG00000018237	CTSLL4
CTSLP4	bA564C4.3	CTSL1P4
CTSLP4	OTTHUMG00000018237	CTSL1P4
CTSLP6	bA479O17.1	CTSLL6
CTSLP6	bA479O17.1	CTSL1P6
CTSLP8		CTSL1P8
CTSO		CTSO1
CTSV	CTSU	CTSL2
CTTN		EMS1
CTTNBP2	KIAA1758	CORTBP2
CTTNBP2	Orf4	CORTBP2
CTTNBP2	KIAA1758	C7orf8
CTTNBP2	Orf4	C7orf8
CTU1	MGC17332	ATPBD3
CTU1	NCS6	ATPBD3
CTU2	NCS2	C16orf84
CUBN	IFCR	MGA1
CUBN	gp280	MGA1
CUEDC2	MGC2491	C10orf66
CUL7	dJ20C7.5	KIAA0076
CUTA		C6orf82
CUTA		ACHAP
CUX1	CDP	CUTL1
CUX1	CDP1	CUTL1
CUX1	CUX	CUTL1
CUX1	CUT	CUTL1
CUX1	Clox	CUTL1
CUX1	CDP/Cut	CUTL1
CUX1	CDP/Cux	CUTL1
CUX1	Cux/CDP	CUTL1
CUX1	CASP	CUTL1
CUX1	GOLIM6	CUTL1
CUX2	KIAA0293	CUTL2
CUX2	CDP2	CUTL2
CWC25	FLJ20291	CCDC49
CWC27	NY-CO-10	SDCCAG10
CWC27	SDCCAG-10	SDCCAG10
CX3CL1	NTN	SCYD1
CX3CL1	C3Xkine	SCYD1
CX3CL1	ABCD-3	SCYD1
CX3CL1	CXC3C	SCYD1
CX3CL1	CXC3	SCYD1
CX3CL1	fractalkine	SCYD1
CX3CL1	neurotactin	SCYD1
CX3CR1	CMKDR1	GPR13
CX3CR1	V28	GPR13
CX3CR1	CCRL1	GPR13
CX3CR1	CMKDR1	CMKBRL1
CX3CR1	V28	CMKBRL1
CX3CR1	CCRL1	CMKBRL1
CXCL1	SCYB1	MGSA
CXCL1	GROa	MGSA
CXCL1	MGSA-a	MGSA
CXCL1	NAP-3	MGSA
CXCL1	SCYB1	GRO1
CXCL1	GROa	GRO1
CXCL1	MGSA-a	GRO1
CXCL1	NAP-3	GRO1
CXCL1	SCYB1	FSP
CXCL1	GROa	FSP
CXCL1	MGSA-a	FSP
CXCL1	NAP-3	FSP
CXCL1P1	MGSAP	SCYB1P
CXCL1P1	GROP	SCYB1P
CXCL1P1	GRO1P	SCYB1P
CXCL1P1	MGSAP	CXCL1P
CXCL1P1	GROP	CXCL1P
CXCL1P1	GRO1P	CXCL1P
CXCL2	SCYB2	GRO2
CXCL2	GROb	GRO2
CXCL2	MIP-2a	GRO2
CXCL2	MGSA-b	GRO2
CXCL2	CINC-2a	GRO2
CXCL3	SCYB3	GRO3
CXCL3	GROg	GRO3
CXCL3	MIP-2b	GRO3
CXCL3	CINC-2b	GRO3
CXCL5	ENA-78	SCYB5
CXCL6	GCP-2	SCYB6
CXCL6	CKA-3	SCYB6
CXCL8	SCYB8	IL8
CXCL8	LUCT	IL8
CXCL8	LECT	IL8
CXCL8	MDNCF	IL8
CXCL8	TSG-1	IL8
CXCL8	IL-8	IL8
CXCL8	NAP-1	IL8
CXCL8	3-10C	IL8
CXCL8	MONAP	IL8
CXCL8	AMCF-I	IL8
CXCL8	LYNAP	IL8
CXCL8	NAF	IL8
CXCL8	b-ENAP	IL8
CXCL8	GCP-1	IL8
CXCL8	K60	IL8
CXCL8	GCP1	IL8
CXCL8	NAP1	IL8
CXCL9	SCYB9	CMK
CXCL9	Humig	CMK
CXCL9	crg-10	CMK
CXCL9	SCYB9	MIG
CXCL9	Humig	MIG
CXCL9	crg-10	MIG
CXCL10	IFI10	INP10
CXCL10	IP-10	INP10
CXCL10	crg-2	INP10
CXCL10	mob-1	INP10
CXCL10	C7	INP10
CXCL10	gIP-10	INP10
CXCL10	IFI10	SCYB10
CXCL10	IP-10	SCYB10
CXCL10	crg-2	SCYB10
CXCL10	mob-1	SCYB10
CXCL10	C7	SCYB10
CXCL10	gIP-10	SCYB10
CXCL11	H174	SCYB9B
CXCL11	b-R1	SCYB9B
CXCL11	I-TAC	SCYB9B
CXCL11	IP-9	SCYB9B
CXCL11	H174	SCYB11
CXCL11	b-R1	SCYB11
CXCL11	I-TAC	SCYB11
CXCL11	IP-9	SCYB11
CXCL12	SCYB12	SDF1A
CXCL12	SDF-1a	SDF1A
CXCL12	SDF-1b	SDF1A
CXCL12	PBSF	SDF1A
CXCL12	TLSF-a	SDF1A
CXCL12	TLSF-b	SDF1A
CXCL12	TPAR1	SDF1A
CXCL12	SCYB12	SDF1B
CXCL12	SDF-1a	SDF1B
CXCL12	SDF-1b	SDF1B
CXCL12	PBSF	SDF1B
CXCL12	TLSF-a	SDF1B
CXCL12	TLSF-b	SDF1B
CXCL12	TPAR1	SDF1B
CXCL12	SCYB12	SDF1
CXCL12	SDF-1a	SDF1
CXCL12	SDF-1b	SDF1
CXCL12	PBSF	SDF1
CXCL12	TLSF-a	SDF1
CXCL12	TLSF-b	SDF1
CXCL12	TPAR1	SDF1
CXCL13	BLC	SCYB13
CXCL13	BCA-1	SCYB13
CXCL13	BLR1L	SCYB13
CXCL13	ANGIE	SCYB13
CXCL13	ANGIE2	SCYB13
CXCL14	BRAK	SCYB14
CXCL14	NJAC	SCYB14
CXCL14	bolekine	SCYB14
CXCL14	Kec	SCYB14
CXCL14	MIP-2g	SCYB14
CXCL14	BMAC	SCYB14
CXCL14	KS1	SCYB14
CXCR1	CKR-1	CMKAR1
CXCR1	CDw128a	CMKAR1
CXCR1	CD181	CMKAR1
CXCR1	CKR-1	IL8RA
CXCR1	CDw128a	IL8RA
CXCR1	CD181	IL8RA
CXCR2	CMKAR2	IL8RB
CXCR2	CD182	IL8RB
CXCR2P1		IL8RBP
CXCR2P1		CXCR2P
CXCR3	CKR-L2	GPR9
CXCR3	CMKAR3	GPR9
CXCR3	IP10-R	GPR9
CXCR3	MigR	GPR9
CXCR3	CD183	GPR9
CXCR5	MDR15	BLR1
CXCR5	CD185	BLR1
CXorf40A	EOLA1	CXorf40
CXorf51A		CXorf51
CXXC1P1	FLJ36789	CXorf25
CXXC1P1	FLJ36789	NCRNA00236
CYB5A		CYB5
CYB5AP2		CYB5P2
CYB5AP3	Psgb-5-1	CYB5P3
CYB5AP4	bA189G24.1	CYB5P4
CYB5AP4	Psgb-5-2	CYB5P4
CYB5AP5		CYB5P5
CYB5R1	humb5R2	NQO3A2
CYB5R3		DIA1
CYB5R4	b5+b5R	NCB5OR
CYB5R4	dJ676J13.1	NCB5OR
CYB561A3		CYBASC3
CYBB	GP91-PHOX	CGD
CYBB	NOX2	CGD
CYCSP12	HCP12	CYCSP13
CYCSP12	HCP13	CYCSP13
CYCSP41	HCP41	CYC1LP4
CYCSP42		CYC1LP5
CYCSP49	HCP49	CYCSP54
CYCSP55	bA513I15.3	CYCSL1
CYCSP55	HCP15	CYCSL1
CYLD	KIAA0849	CYLD1
CYLD	USPL2	CYLD1
CYP1A1	P450DX	CYP1
CYP1A1	P1-450	CYP1
CYP1A1	P450-C	CYP1
CYP1A1	CP11	CYP1
CYP1B1	CP1B	GLC3A
CYP1B1-AS1	MGC34824	C2orf58
CYP2A6	CPA6	CYP2A3
CYP2A6	CYP2A	CYP2A3
CYP2A7P1	CYP2A18PN	CYP2A7P2
CYP2A7P1	CYP2A7PT	CYP2A7P2
CYP2B6	CPB6	CYP2B
CYP2B6	CYPIIB6	CYP2B
CYP2B7P	CYP2B	CYP2B7P1
CYP2C9	P450IIC9	CYP2C10
CYP2C18	P450IIC17	CYP2C17
CYP2C18	CPCI	CYP2C17
CYP2C18	CYP2C	CYP2C17
CYP2C19	P450IIC19	CYP2C
CYP2C19	CPCJ	CYP2C
CYP2C23P		CYP2C62P
CYP2D6	CPD6	CYP2DL1
CYP2D6	P450-DB1	CYP2DL1
CYP2D6	CYP2D	CYP2DL1
CYP2D6	P450C2D	CYP2DL1
CYP2D6	CPD6	CYP2D7P2
CYP2D6	P450-DB1	CYP2D7P2
CYP2D6	CYP2D	CYP2D7P2
CYP2D6	P450C2D	CYP2D7P2
CYP2D6	CPD6	CYP2D7BP
CYP2D6	P450-DB1	CYP2D7BP
CYP2D6	CYP2D	CYP2D7BP
CYP2D6	P450C2D	CYP2D7BP
CYP2D6	CPD6	CYP2D8P2
CYP2D6	P450-DB1	CYP2D8P2
CYP2D6	CYP2D	CYP2D8P2
CYP2D6	P450C2D	CYP2D8P2
CYP2D6	CPD6	CYP2D7AP
CYP2D6	P450-DB1	CYP2D7AP
CYP2D6	CYP2D	CYP2D7AP
CYP2D6	P450C2D	CYP2D7AP
CYP2D7		CYP2D
CYP2D7		CYP2D@
CYP2D7		CYP2D7P1
CYP2D7		CYP2D7P
CYP2D8P		CYP2DP1
CYP2D8P		CYP2D8P1
CYP2E1		CYP2E
CYP2F1		CYP2F
CYP2F2P		CYP2F1P
CYP2G1P	CYP2GP1	CYP2G1
CYP2G2P	CYP2GP2	CYP2G2
CYP2T1P		CYP2T2P
CYP3A4		CYP3A3
CYP3A51P	CYP3A5-de13c	CYP3A5P1
CYP3A51P	CYP3A5-de1b2b	CYP3A5P1
CYP4A11	CYP4AII	CYP4A2
CYP4F3	CYP4F	LTB4H
CYP4F29P	CYP4F-se4[6:7:8]	C21orf15
CYP4F29P	CYP4F-se4[6:7:8]	CYP4F3LP
CYP4F30P	DKFZp434F1719	C2orf14
CYP4F30P	4F-se9[6:7:8]	C2orf14
CYP4F62P	CYP4F-se11[6:7:8]	CYP4F43P
CYP7A1		CYP7
CYP7B1		SPG5A
CYP11A1	P450SCC	CYP11A
CYP11B1	P450C11	CYP11B
CYP11B1	FHI	CYP11B
CYP11B1	CPN1	CYP11B
CYP11B2	CYP11BL	CYP11B
CYP11B2	CPN2	CYP11B
CYP11B2	P-450C18	CYP11B
CYP11B2	P450aldo	CYP11B
CYP11B2	ALDOS	CYP11B
CYP17A1	P450C17	CYP17
CYP17A1	CPT7	CYP17
CYP17A1	S17AH	CYP17
CYP17A1-AS1	bA753C18.3	CYP17A1OS
CYP19A1	ARO	CYP19
CYP19A1	P-450AROM	CYP19
CYP19A1	CPV1	CYP19
CYP19A1	ARO1	CYP19
CYP19A1	CYAR	CYP19
CYP19A1	aromatase	CYP19
CYP21A1P	P450c21A	CYP21P
CYP21A1P	P450c21A	CYP21A
CYP21A2	P450c21B	CYP21
CYP21A2	CA21H	CYP21
CYP21A2	CPS1	CYP21
CYP21A2	CAH1	CYP21
CYP21A2	P450c21B	CYP21B
CYP21A2	CA21H	CYP21B
CYP21A2	CPS1	CYP21B
CYP21A2	CAH1	CYP21B
CYP24A1	CP24	CYP24
CYP24A1	P450-CC24	CYP24
CYP27A1	CTX	CYP27
CYP27A1	CP27	CYP27
CYP27B1	CYP1	VDD1
CYP27B1	P450c1	VDD1
CYP27B1	CYP1	PDDR
CYP27B1	P450c1	PDDR
CYP46A1		CYP46
CYP51A1	CP51	CYP51
CYP51A1	CYPL1	CYP51
CYP51A1	P450L1	CYP51
CYP51A1	LDM	CYP51
CYP51A1	P450-14DM	CYP51
CYP51A1P1		CYP51P1
CYP51A1P2		CYP51P2
CYP51A1P3		CYP51P3
CYR61	GIG1	IGFBP10
CYR61	CCN1	IGFBP10
CYSRT1	MGC59937	C9orf169
CYSTM1	ORF1-FL49	C5orf32
CYTH1	B2-1	PSCD1
CYTH1	D17S811E	PSCD1
CYTH1	cytohesin-1	PSCD1
CYTH2	CTS18.1	PSCD2L
CYTH2	Sec7p-L	PSCD2L
CYTH2	ARNO	PSCD2L
CYTH2	Sec7p-like	PSCD2L
CYTH2	cytohesin-2	PSCD2L
CYTH2	CTS18.1	PSCD2
CYTH2	Sec7p-L	PSCD2
CYTH2	ARNO	PSCD2
CYTH2	Sec7p-like	PSCD2
CYTH2	cytohesin-2	PSCD2
CYTH3	GRP1	PSCD3
CYTH3	ARNO3	PSCD3
CYTH3	cytohesin-3	PSCD3
CYTH4	CYT4	PSCD4
CYTH4	cytohesin-4	PSCD4
CYTIP	B3-1	PSCDBP
CYTIP	HE	PSCDBP
CYTIP	CYBR	PSCDBP
CYTIP	CASP	PSCDBP
CYTIP	CYTHIP	PSCDBP
CYYR1		C21orf95
DACH1		DACH
DACT2	bA503C24.7	C6orf116
DACT2	DAPPER2	C6orf116
DACT3	MGC15476	RRR1
DACT3	DAPPER3	RRR1
DAD1P1	DAD-R	DAD1L
DAGLA	KIAA0659	C11orf11
DAGLA	NSDDR	C11orf11
DAGLA	DAGLALPHA	C11orf11
DANCR	ANCR	KIAA0114
DANCR	AGU2	KIAA0114
DANCR	lncRNA-ANCR	KIAA0114
DANCR	ANCR	SNHG13
DANCR	AGU2	SNHG13
DANCR	lncRNA-ANCR	SNHG13
DAOA-AS1	G30	DAOAAS
DAOA-AS1	G30	DAOA-AS
DAP3P1	MRPS29P1	DAP3P
DAP3P2		MRPS29P2
DAW1	FLJ25955	WDR69
DAW1	ODA16	WDR69
DAZ1	SPGY	DAZ
DAZL	DAZH	DAZLA
DAZL	SPGYLA	DAZLA
DAZL	MGC26406	DAZLA
DAZL	DAZL1	DAZLA
DBH-AS1	BPR	NCRNA00118
DBIP1		DBIL2
DBIP2		DBIL1
DBN1		D0S117E
DBNDD2	HSMNP1	C20orf35
DCAF4	DKFZp434K114	WDR21
DCAF4	DKFZp434K114	WDR21A
DCAF4L1		WDR21B
DCAF4L2		WDR21C
DCAF5	BCRP2	WDR22
DCAF5	D14S1461E	WDR22
DCAF5	BCRG2	WDR22
DCAF5	KIAA1824	WDR22
DCAF6	PC326	IQWD1
DCAF7	HAN11	WDR68
DCAF7	SWAN-1	WDR68
DCAF8	H326	WDR42A
DCAF8	FLJ35857	WDR42A
DCAF8L1		WDR42B
DCAF8L2		WDR42C
DCAF10	MGC10765	WDR32
DCAF10	FLJ23201	WDR32
DCAF11	PRO2389	WDR23
DCAF11	GL014	WDR23
DCAF12	DKFZP434O125	KIAA1892
